_id,additional_image,adult,availability_date,avlble,brand,business_unit,category,collection,color,condition,created_on,currency,currency_symbol,description,diamond_clarity,diamond_color,diamond_cut,discount_percentage,expiration_date,full_description,gemstone1,gemstone2,gemstone3,gemstone4,gemstone5,gender,goldkaratage,google_product_category,gtin,height,id,identifier_exists,image,item_group_id,jew_size,jewellery_type,last_modified_on,listprice,metal,metal_color,mfr_code,mpn,name,occasion,out_of_shelf,price,price_usd,product,product_type,sale_price_usd,status,sub_account,subcategories,trendrank,unit,updated,url,variants,width
1.06E+38,https://staticimg.titan.co.in/Mia/Catalog/552819PLCAAA22_2.jpg,No,NA,1,MIA,Jewellery,Collections,,,NEW,1.57E+12,INR,&#8377;,Mia by Tanishq Dolphin Shaped Pendant in 14KT Gold for Women,SI2,I;J,Ideal,5,NA,"Unique Pattern and Design  - The magnificent gold earrings are crafted in the iconic shape of a teardrop and will effortlessly fit your style. Sunshine for Your Ears  - The sparkling gold stud earrings will divert the attention towards your face without stealing it all away from your outfit. Versatile and Edgy  - The sleek style of earrings make them perfect for morning to evening, office to party wear. They will complement any outfit style and even add an edge to it. Description  - Do you like the meticulously crafted, vintage-inspired jewellery? If yes, then these 14KT yellow gold stud earrings from the house of Mia by Tanishq will make a perfect investment to upgrade your accessory collection. Mia by Tanishq brings another collection of modern jewellery in graceful designs with a pinch of opulence that will accent both, formal and informal looks. With an intent to reflect the beauty, confidence, and inspiring personalities of todayÂ’s women, these designs are given fetching bold details. Polished in 14KT gold and decorated with gemstones, the jewellery pieces in the Electrify Collection of Mia make a must-have versatile selection that can be worn to a variety of big or small occasions. Please note our products are a result of free-flowing design and are not restricted by the weight of metal and stones, hence the metal and stone weights indicated are not valid.",,,,,,Female,14,Apparel & Accessories > Jewelry > Charms & Pendants ,,21.5 mm,552819PLCAAA223IA000067,FALSE,https://staticimg.titan.co.in/Mia/Catalog/552819PLCAAA22_1.jpg,552819PLCAAA22_P,,Diamond Jewellery,1.58E+12,9999,Gold,Yellow,552819PLCAAA22,552819PLCAAA223IA000067,Mia by Tanishq Dolphin Shaped Pendant in 14KT Gold for Women,,FALSE,9499,140.59,PENDANT,Home > Collections > Electrify,133.56,Active,"[tanishq, mia]",Electrify,,,FALSE,/product/pendant-552819plcaaa22,"{u'3IA000039': {u'price': 9499.0, u'listprice': 9999.0}, u'3IA000067': {u'price': 9499.0, u'listprice': 9999.0}}",10.5 mm
9.25E+37,https://staticimg.titan.co.in/Mia/Catalog/552811PYWAAA22_2.jpg,No,NA,1,MIA,Jewellery,tq-mia-category,,,NEW,1.57E+12,INR,&#8377;,Yellow Gold Diamond Pendant,SI2,I J,Round Brilliant Cut,15,NA,"This 14KT yellow gold pendant features a teardrop-shaped motif and eighteen round brilliant cut diamonds of I-J colour range and SI2 clarity. The pendant showcases two teardrop-shaped elements, graduating in size. The larger teardrop-shaped element is a lattice motif that highlights geometric openwork details. The smaller rhodium-plated teardrop-shaped element, positioned on top of the larger element, is adorned with eighteen diamonds set in rhodium-plated four-prong settings. Two curved loops at the back of the pendant enable easy suspension for a chain. A high-polished finish adds a scintillating touch to the piece.<br/><br/><b>Disclaimer</b><br>The product consists for only Pendant. The chain (if shown) is only for demonstration but not a part of the product.",,,,,,Female,14,Apparel & Accessories > Jewelry > Charms & Pendants ,,17.57 mm,552811PYWAAA223IH000388,FALSE,https://staticimg.titan.co.in/Mia/Catalog/552811PYWAAA22_1.jpg,552811PYWAAA22_P,,OTHERS,1.58E+12,18999,Gold,Bi Color,552811PYWAAA22,552811PYWAAA223IH000388,Mia by Tanishq 14KT Yellow Gold Diamond Pendant with Teardrop Design,,FALSE,16149,267.14,PENDANT,Home > Jewellery,227.07,Active,"[tanishq, mia]",Jewellery,,,FALSE,/product/pendant-552811pywaaa22,"{u'3IH000388': {u'price': 16149.0, u'listprice': 18999.0}, u'2JA000615': {u'price': 16149.0, u'listprice': 18999.0}}",13.38 mm
3.36E+38,https://staticimg.titan.co.in/Tanishq/Catalog/502413PBEAAA37_2.jpg,No,NA,1,Tanishq,Jewellery,Jeweller,,,NEW,1.57E+12,INR,&#8377;,Tanishq 18KT Yellow Gold Citrine Pendant with Oval Design,,,,0,NA,"This 18KT yellow gold pendant showcases an oval design accentuated with nineteen faceted, light yellow citrines. While a bigger oval cut citrine, secured in a four prong setting, marks the core of the design, twelve round cut citrines are arranged on both sides, secured in shared prong settings. The upper and lower parts of the pendant showcase six baguette-cut citrines, secured in half-bezel settings. An O-ring highlighted on the upper part of the pendant is suspended from a protruding, teardrop bail. Since the pendant is high-polished, it looks lustrous.",Citrine|19|Prong||Oval,,,,,Female,18,Apparel & Accessories > Jewelry > Charms & Pendants ,,,502413PBEAAA373IJ305736,FALSE,https://staticimg.titan.co.in/Tanishq/Catalog/502413PBEAAA37_1.jpg,502413PBEAAA37_P,,Colour Stones and Pearls,1.58E+12,14480,Gold,Yellow,502413PBEAAA37,502413PBEAAA373IJ305736,Yellow Gold Citrine Pendant,Party Wear,FALSE,14480,215.56,PENDANT,Home > Jeweller > Greatdiamondsale,215.56,Active,[tanishq],Greatdiamondsale,,,FALSE,/product/tanishq-18kt-yellow-gold-citrine-pendant-with-oval-design-502413pbeaaa37,"{u'3IH305743': {u'price': 14480.0, u'listprice': 14480.0}, u'3IJ300605': {u'price': 15179.0, u'listprice': 15179.0}, u'3IJ305736': {u'price': 15367.0, u'listprice': 15367.0}}",
3.90E+36,https://staticimg.titan.co.in/Mia/Catalog/552819FSBAA22_2.jpg,No,NA,1,MIA,Jewellery,Collections,Smolitaires,,NEW,1.57E+12,INR,&#8377;,Mia by Tanishq 14KT Yellow Gold Ring for Women in Flower Design,SI2,I;J,Ideal,7,NA,"Youthful Design - The pleasing floral cut beneath the crown gives this ring a lovely feminine appeal. Diamond Stud Ring - The crown of this ring is studded with a round cut diamond for an eye catching glint. 14KT Gold Finish - This Mia Tanishq jewellery piece comes finished in 14KT yellow gold for a noticeable sheen. Timeless Traditional - Moulded into a round band with straight cut, this gold diamond ring flaunts a traditional design that never goes out of fashion. Easy to Wear - Soft at touch, the ring can be worn for hours, comfortably. Floral rings can never be too old for fashion. Designed with utter care to the details, this 14KT gold ring flaunts impressive flower detail. At the centre of the flower shows the round cut diamond. Made in traditional round design, the ring has a classic feel to it, which will complement ethic and ethno wester clothes. This simple ladies ring can be worn every day, to the office, small parties, and casual dinner dates. Its smooth finish lets you easily glide it in and out of the finger without any discomfort. Mia by Tanishq brings another collection of modern jewellery in versatile ethno contemporary designs that complete both, formal and informal looks. They are meant for the modern women who are powerful, strong, and charming. All the designs are crafted niftily in 14KT gold, making the articles in Smolitaire Collection dazzling, easy to care, and lighter on the pocket.",,,,,,,14,Jewellery,,24.51 mm,552819FSBNAA222BD000017,FALSE,https://staticimg.titan.co.in/Mia/Catalog/552819FSBAA22_1.jpg,552819FSBAA22_P,17.20 mm,Diamond Jewellery,1.58E+12,22999,Gold,yellow,552819FSBNAA22,552819FSBNAA222BD000017,Mia by Tanishq 14KT Yellow Gold Ring for Women in Flower Design,,FALSE,21389,323.38,FINGER RING,Home > Collections > Smolitaires,300.75,Active,"[tanishq, mia]",Smolitaires,,,FALSE,/product/finger-ring-552819fsbaa22,"{u'2BD000004': {u'price': 21389.0, u'listprice': 22999.0}, u'2BD000017': {u'price': 21389.0, u'listprice': 22999.0}}",20.2 mm
3.23E+38,https://staticimg.titan.co.in/Mia/Catalog/552819FRUAA22_2.jpg,No,NA,1,MIA,Jewellery,Collections,Smolitaires,,NEW,1.57E+12,INR,&#8377;,Mia by Tanishq 14KT White Gold Ring for Women in Modern Design,SI2,I;J,Ideal,5,NA,"White Gold Ring - This ring has a lovely 14KT white gold finish that looks luxuriously shiny. Diamond studded Design - The white gold appeal of this Mia Tanishq jewellery is embellished by a round cut diamond in the crown. Fashionably Detailed - Meant for the modern day women, this ring is detailed with soft waves for a fashionable look. Comfortable to Wear - Smooth at touch, the diamond ring slides in and out of the finger without causing discomfort. Versatile in Appeal - This 14KT gold ring with a solitaire can be worn with any outfit in your wardrobe. Crafted in 14KT white gold, this fine gold diamond ring flaunts a modern appeal with a fancy detail of wavy curves near the crown. It comes studded with a round cut, diamond to boast a conspicuous sparkle. This finger ring for women can be worn as a single accessory or with similar slender rings to create two completely different looks. The ring has an understated design for a simple everyday appeal. It can be worn with formal or informal outfits. This ring is a perfect gift for women. Mia by Tanishq brings another collection of modern jewellery in versatile ethno contemporary designs that complete both, formal and informal looks. They are meant for the modern women who are powerful, strong, and charming. All the designs are crafted niftily in 14KT gold, making the articles in Smolitaire Collection dazzling, easy to care, and lighter on the pocket.",,,,,,,14,Jewellery,,21.8 mm,552819FRULAA222BD000004,FALSE,https://staticimg.titan.co.in/Mia/Catalog/552819FRUAA22_1.jpg,552819FRUAA22_P,16.40 mm,Diamond Jewellery,1.58E+12,19999,Gold,yellow,552819FRULAA22,552819FRULAA222BD000004,Mia by Tanishq 14KT White Gold Ring for Women in Modern Design,,FALSE,18999,281.2,FINGER RING,Home > Collections > Smolitaires,267.14,Active,"[tanishq, mia]",Smolitaires,,,FALSE,/product/finger-ring-552819fruaa22,"{u'2BD000004': {u'price': 18999.0, u'listprice': 19999.0}}",20.23 mm
3.35E+38,https://staticimg.titan.co.in/Mia/Catalog/552819FRTAA22_2.jpg,No,NA,1,MIA,Jewellery,Collections,Smolitaires,,NEW,1.57E+12,INR,&#8377;,Mia by Tanishq 14KT Yellow Gold Ring for Women in Bow and Hearts Design,SI2,I;J,Ideal,5,NA,"Gold Diamond Ring - The ring flaunts 14K yellow gold finish and a round cut solitaire in the crown. Luxurious but Non flashy - Although, the ring has opulent details, its simple design looks modest. Feminine Appeal - Detailed with a cut out bow like design and two hearts on its sides, this diamond ring highlights the youthful and feminine appeal. Everyday Design - The slender band and understated design make the ring an apt jewellery piece to wear in office, small social gatherings, and casual dinner nights. Mia Tanishq Jewellery - This ring is a part of the latest Smolitaire Collection of Mia by Tanishq. This ring is a lovely piece of jewellery that mirrors your youthful and loving personality. Embellishing the 14KT yellow gold band of this ladies ring is the round cut diamond set inside the crown. Emphasising its slender silhouette and feminine design are the heart and bow shaped cutouts. The smooth finish of this gold ring lets you glide it in and out of the finger with ease. It can be worn with a saree or a maxi dress and the ring will complement both the dresses with equal grace. Mia by Tanishq brings another collection of modern jewellery in versatile ethno contemporary designs that complete both, formal and informal looks. They are meant for the modern women who are powerful, strong, and charming. All the designs are crafted niftily in 14KT gold, making the articles in Smolitaire Collection dazzling, easy to care, and lighter on the pocket.",,,,,,,14,Jewellery,,21.77 mm,552819FRTMAA222BD000040,FALSE,https://staticimg.titan.co.in/Mia/Catalog/552819FRTAA22_1.jpg,552819FRTAA22_P,16.80 mm,Diamond Jewellery,1.58E+12,16999,Gold,yellow,552819FRTMAA22,552819FRTMAA222BD000040,Mia by Tanishq 14KT Yellow Gold Ring for Women in Bow and Hearts Design,,FALSE,16149,239.02,FINGER RING,Home > Collections > Smolitaires,227.07,Active,"[tanishq, mia]",Smolitaires,,,FALSE,/product/finger-ring-552819frtaa22,"{u'2BD000035': {u'price': 16149.0, u'listprice': 16999.0}, u'2BD000040': {u'price': 16149.0, u'listprice': 16999.0}}",19.9 mm
8.65E+37,https://staticimg.titan.co.in/Tanishq/Catalog/502014SGKAGA32_2.jpg,No,NA,1,Tanishq,Jewellery,,,,NEW,1.57E+12,INR,&#8377;,Tanishq 18KT Yellow Gold Diamond and Tsavorite Stud Earrings with Paisley Design,SI2,GH,,0,NA,"This pair of 18KT yellow gold stud earrings showcases two pear-cut tsavorite stones and ten round brilliant cut diamonds of G-H colour and SI2 clarity grade. The stud earrings showcase a paisley design. The paisley motif is arranged in an inverted fashion and is pave-set with diamonds on the upper partially rhodium-plated section. Highlighting the centre of the stud earrings are pear-cut tsavorite stones, secured in three-prong settings. The colour combination of the stones and the paisley design accentuate the unique design of these earrings. Ensuring comfort to the wearer, these high-polished earrings are fitted with screw posts and secured by baby Bombay screw closures.",Emerald|2|Prong|NA|Pear,,,,,Female,18,Apparel & Accessories > Jewelry,,,502014SGKAGA322JA005103,FALSE,https://staticimg.titan.co.in/Tanishq/Catalog/502014SGKAGA32_1.jpg,502014SGKAGA32_P,,Studs,1.58E+12,15918,Gold,Yellow,502014SGKAGA32,502014SGKAGA322JA005103,18KT Diamond and Tsavorite Paisley Studs,,FALSE,15918,224.3,STUD EARRING,Home > Diamond,224.3,Active,[tanishq],Diamond,,,FALSE,/product/tanishq-18kt-yellow-gold-diamond-and-tsavorite-stud-earrings-with-paisley-design-502014sgkaga32,"{u'2JA005102': {u'price': 15918.0, u'listprice': 15918.0}, u'2JA005103': {u'price': 15990.0, u'listprice': 15990.0}}",
2.40E+38,https://staticimg.titan.co.in/Mia/Catalog/552819DLVAAA52_2.jpg,No,NA,1,MIA,Jewellery,Mia,,,NEW,1.57E+12,INR,&#8377;,Mia by Tanishq 14KT Yellow Gold Drop Down Earrings for Women with Petal Charms,SI2,I;J,Ideal,10,NA,"For the Love of Diamonds  - The exquisitely crafted pear-cut diamonds in the studs spin a beautiful tale of sophistication. The petal charm suspended through a delicate link chain is also embellished with shiny diamonds in intriguing patterns. Sunshine for your Ears  - Sprinkled with beautifully cut diamonds, these gold earrings engage in a magical play of reflections as soon as one puts them on.Comfortable and Secure  - The borderline statement earrings are very comfortable and do not cause irritation when worn for long durations and feature also feature a screw back post clasp to provide a secure fit.  Make an entrance with these super-luxury 14kt gold earrings set from the Mia by Tanishq collection for women. These magnificent earrings are sure to turn some heads as you complete your evening pastel moment by matching them with your outfit. Mia by Tanishq brings another collection of modern jewellery in graceful designs with a pinch of opulence that will accent both, formal and informal looks. With an intent to reflect the beauty, confidence, and inspiring personalities of todayÂ’s women, these designs are given fetching bold details. Polished in 14KT gold and decorated with gemstones, the jewellery pieces in the Electrify Collection of Mia make a must-have versatile selection that can be worn to a variety of big or small occasions. Please note our products are a result of free-flowing design and are not restricted by the weight of metal and stones, hence the metal and stone weights indicated are not valid.",,,,,,Female,14,Jewellery,,30.5 mm,552819DLVAAA522BD000181,FALSE,https://staticimg.titan.co.in/Mia/Catalog/552819DLVAAA52_1.jpg,552819DLVAAA52_P,,Diamond Jewellery,1.58E+12,44999,Gold,Yellow,552819DLVAAA52,552819DLVAAA522BD000181,Mia by Tanishq 14KT Yellow Gold Drop Down Earrings for Women with Petal Charms,,FALSE,40499,632.72,DROP EARRING,Home > Jewellery,569.45,Active,"[tanishq, mia]",Jewellery,,,FALSE,/product/drop-earring-552819dlvaaa52,"{u'2BD000181': {u'price': 40499.0, u'listprice': 44999.0}, u'2BD000095': {u'price': 40499.0, u'listprice': 44999.0}}",17.1 mm
7.07E+37,https://staticimg.titan.co.in/Mia/Catalog/552811SSNABA22_2.jpg,No,NA,1,MIA,Jewellery,tq-mia-category,,,NEW,1.57E+12,INR,&#8377;,Gold Diamond Drop Earrings,SI2,I J,Round Brilliant Cut,5,NA,"This pair of 14KT yellow gold stud earrings features a total of fourteen round brilliant cut diamonds. All diamonds have the quality attributes of SI2 clarity and I-J colour grade. The design is a variation of a six-petal floral motif with openwork detailing. The centre highlights a floral element with seven diamonds in shared prong settings. This earring pair is fitted with screw posts and secured by Bombay screw nuts for a comfortable wear. They feature a high-polished surface finish, and all prong settings are rhodium-plated to enhance the white appearance of the diamonds.",,,,,,Female,14,Jewellery,,12.94 mm,552811SSNABA223IA506546,FALSE,https://staticimg.titan.co.in/Mia/Catalog/552811SSNABA22_1.jpg,552811SSNABA22_P,,Diamond Jewellery,1.58E+12,18999,Gold,Yellow,552811SSNABA22,552811SSNABA223IA506546,Mia by Tanishq Friends of Bride 14KT Yellow Gold Diamond Stud Earrings with Floral Design And Openwork,,FALSE,18049,267.14,STUD EARRING,Home > Jewellery,253.78,Active,"[tanishq, mia]",Jewellery,3,,FALSE,/product/stud-earring-552811ssnaba22,"{u'3IA506540': {u'price': 18049.0, u'listprice': 18999.0}, u'3IA506546': {u'price': 18049.0, u'listprice': 18999.0}}",12.18 mm
1.57E+38,https://staticimg.titan.co.in/Mia/Catalog/A14019PCEAAA88_2.jpg,No,NA,1,MIA,Jewellery,Silver,,,NEW,1.57E+12,INR,&#8377;,Mia by Tanishq Silver Pendant for Women in Sea Shell Design Embellished with Open Polki,,,,5,NA,"Stunning Polki Detail - This pendant is embellished with open polki diamonds at the centre. Unique and Versatile - Its sea shell design has both contemporary and tribal appeal, thus can be mixed and matched with a variety of jewellery to create different looks. Exotic Looking - The swirling pattern and complementing colour palette give this pendant an exotic look, perfect for parties and beach outings. Silver Finished - The pendant also owes its shine to the pure silver polish. Mia Tanishq Jewellery - Crafted by Mia, this pure silver sea shell pendant assures quality and authenticity. Adorn your outfit with authentic silver and diamond jewellery. Designed with polki diamonds in swirling fashion at the centre, this Mia pendant looks stunning. Its ornate design is reminiscent of beautiful sea shells. The swirls and multicolour decoration add more beauty to its simple design. This polki pendant can be worn with a silver rope chain or black choker necklace to create different looks. It is a small, everyday kind of jewellery which you can wear with jumpsuits and feminine blouses. Mia by Tanishq brings another collection of modern jewellery in stunning party designs that will completely make your evening outfit a total head turner. They are meant for the modern women who are outgoing, bold, and fun. All the designs are finished niftily in 92.5 silver, making the articles in Sassy Silver Collection lustrous, easy to care, and lighter on the pocket.",Cubic Zirconia|6|NA|Faceted|Round,Cubic Zirconia|4|NA|Faceted|Round,,,,Female,93,Apparel & Accessories > Jewelry > Charms & Pendants ,,25.6 mm,A14019PCEAAA881BA000003,FALSE,https://staticimg.titan.co.in/Mia/Catalog/A14019PCEAAA88_1.jpg,A14019PCEAAA88_P,,Silver Jewellery,1.58E+12,3999,Silver,Silver,A14019PCEAAA88,A14019PCEAAA881BA000003,Mia by Tanishq Silver Pendant for Women in Sea Shell Design Embellished with Open Polki,Daily Wear,FALSE,3799,56.23,PENDANT,Home > Silver > Sassysilver,53.42,Active,"[tanishq, mia]",Sassysilver,,,FALSE,/product/pendant-a14019pceaaa88,"{u'1BA000003': {u'price': 3799.0, u'listprice': 3999.0}}",29.6 mm
1.21E+38,https://staticimg.titan.co.in/Mia/Catalog/552811VVR1A22_2.jpg,No,NA,1,MIA,Jewellery,tq-mia-category,Social at Work,,NEW,1.57E+12,INR,&#8377;,Yellow Gold Diamond Bangle,SI2,I J,Round Brilliant Cut,10,NA,"This 14KT yellow gold bangle contains fifteen round brilliant cut diamonds that fall within the I-J colour range and SI2 clarity grade. The bangle features a stylized loop-and-hook design with a diamond-studded drop-shaped element at the centre. The rigid top portion of the bangle is continued with a flexible chain element at the bottom, hence making this wrist wear a combination between a bangle and a flexible bracelet. The diamonds are set in a rhodium-plated, pave-set, drop-shaped element. The banglet is provided with a lobster clasp and O-rings for size adjustment and fastening purpose. A high-polished finish ensures that the banglet appears lustrous.",,,,,,,14,Jewellery,,47 mm,552811VVRE1A223IH000560,FALSE,https://staticimg.titan.co.in/Mia/Catalog/552811VVR1A22_1.jpg,552811VVR1A22_P,47 x 57 mm,Diamond Jewellery,1.58E+12,34999,Gold,Yellow,552811VVRE1A22,552811VVRE1A223IH000560,Mia by Tanishq 14KT Yellow Gold Diamond Bangle with Interlock Design,,FALSE,31499,492.11,BANGLES,Home > Jewellery,442.9,Active,"[tanishq, mia]",Jewellery,,,FALSE,/product/bangles-552811vvr1a22,"{u'3IH000560': {u'price': 31499.0, u'listprice': 34999.0}, u'3IH000500': {u'price': 31499.0, u'listprice': 34999.0}}",57 mm
2.39E+37,https://staticimg.titan.co.in/Mia/Catalog/552812GUCAA00_2.jpg,No,NA,1,MIA,Jewellery,tq-mia-category,Glintz,,NEW,1.57E+12,INR,&#8377;,14KT Yellow and White Gold Pendant and Chain,,,,0,NA,"Streamlined and sleek, this 14KT yellow and white gold pendant and chain from Mia's Glintz collection features a rolo chain in yellow gold connected with a round pendant with a central vertical element. The stark minimalism and elegance of this piece represent the prosaic personality of the young working woman. The chain passes through the circular design of the pendant and the vertical element and is secured by a lobster closure. The clean, geometric lines of this pendant and chain make it suitable for formal business dinners.",,,,,,,14,Jewellery,,,552812GUCAAA002JA005771,FALSE,https://staticimg.titan.co.in/Mia/Catalog/552812GUCAA00_1.jpg,552812GUCAA00_P,30.48 cm,Plain Gold Jewellery,1.58E+12,10999,Gold,Bi Color,552812GUCAAA00,552812GUCAAA002JA005771,Mia Glintz by Tanishq 14KT Yellow And White Gold Pendant And Chain,,FALSE,10999,154.65,Chain + Pendant,Home > Jewellery,154.65,Active,"[tanishq, mia]",Jewellery,2,,FALSE,/product/chain-pendant-552812gucaa00,"{u'2JA000552': {u'price': 10999.0, u'listprice': 10999.0}, u'2JA000576': {u'price': 10999.0, u'listprice': 10999.0}, u'2JA005771': {u'price': 10999.0, u'listprice': 10999.0}}",
2.15E+38,https://staticimg.titan.co.in/Tanishq/Catalog/511096FCBAA18_2.jpg,No,NA,1,Tanishq,Jewellery,Jeweller,Shagun,,NEW,1.57E+12,INR,&#8377;,22KT Yellow Gold and Ruby Ring in Floral Design,,,,0,NA,Wear this ring's elegant ruby-studded floral design for any occasion and cast an alluring spell upon onlookers.,Ruby|15|Bezel|NA|Button,,,,,,22,"Apparel & Accessories >	Jewelry > Rings ",,,511096FCBLAA182BA800593,FALSE,https://staticimg.titan.co.in/Tanishq/Catalog/511096FCBAA18_1.jpg,511096FCBAA18_P,16.40 mm,Coloured Stone Jewellery,1.58E+12,15878,Gold,Yellow,511096FCBLAA18,511096FCBLAA182BA800593,Ameda Ruby Ring,Party Wear,FALSE,15878,233.55,FINGER RING,Home > Jeweller > Greatdiamondsale,233.55,Active,[tanishq],Greatdiamondsale,,,FALSE,/product/tanishq-22kt-gold-and-ruby-finger-ring-511096fcbaa18,"{u'2BA800580': {u'price': 16416.0, u'listprice': 16416.0}, u'2BA800581': {u'price': 16396.0, u'listprice': 16396.0}, u'2BA800593': {u'price': 16650.0, u'listprice': 16650.0}, u'2BA800583': {u'price': 16374.0, u'listprice': 16374.0}, u'2BA800578': {u'price': 15994.0, u'listprice': 15994.0}, u'2BA800584': {u'price': 16313.0, u'listprice': 16313.0}, u'2BA800586': {u'price': 16155.0, u'listprice': 16155.0}, u'2BA800585': {u'price': 16822.0, u'listprice': 16822.0}, u'2BA800576': {u'price': 16195.0, u'listprice': 16195.0}, u'2BA800577': {u'price': 16189.0, u'listprice': 16189.0}, u'2BA800572': {u'price': 16022.0, u'listprice': 16022.0}, u'2BA800573': {u'price': 15878.0, u'listprice': 15878.0}}",16.8 mm
2.53E+38,https://staticimg.titan.co.in/Mia/Catalog/552819FKSAA22_2.jpg,No,NA,1,MIA,Jewellery,Collections,Electrify,,NEW,1.57E+12,INR,&#8377;,Mia by Tanishq 14KT Gold Ring for Women in By Pass Design with Diamonds,SI2,I;J,Ideal,5,NA,"Gift for Self-Love  - Show your love for yourself and treat yourself with immense joy when you own this diamond beauty.Eternal Shine  - The gold finish perfectly complements all types of attire and shine for longer years.Majestic Design  - With its elegant and sophisticated looking design, the gold ring is sure to earn you appreciations for a wise taste in jewellery.A little bit regal, a little arty, but so much subtle dimension and shine, this piece is unique. With the open-end design, the intricate design makes this ring to perfectly wound around your finger. With combination of gold and diamond, the ring shines bright in the day as well as on a nighttime party. Mia by Tanishq brings another collection of modern jewellery in graceful designs with a pinch of opulence that will accent both, formal and informal looks. With an intent to reflect the beauty, confidence, and inspiring personalities of todayÂ’s women, these designs are given fetching bold details. Polished in 14KT gold and decorated with gemstones, the jewellery pieces in the Electrify Collection of Mia make a must-have versatile selection that can be worn to a variety of big or small occasions.Please note our products are a result of free-flowing design and are not restricted by the weight of metal and stones, hence the metal and stone weights indicated are not valid.",,,,,,,14,Jewellery,,20.8 mm,552819FKSMAA223IA000049,FALSE,https://staticimg.titan.co.in/Mia/Catalog/552819FKSAA22_1.jpg,552819FKSAA22_P,16.80 mm,Diamond Jewellery,1.58E+12,18999,Gold,Yellow,552819FKSMAA22,552819FKSMAA223IA000049,Mia by Tanishq 14KT Gold Ring for Women in By Pass Design with Diamonds,,FALSE,18049,267.14,FINGER RING,Home > Collections > Electrify,253.78,Active,"[tanishq, mia]",Electrify,,,FALSE,/product/finger-ring-552819fksaa22,"{u'3IA000022': {u'price': 18049.0, u'listprice': 18999.0}, u'3IA000049': {u'price': 18049.0, u'listprice': 18999.0}}",12.8 mm
9.94E+37,https://staticimg.titan.co.in/Mia/Catalog/552819FSLAA22_2.jpg,No,NA,1,MIA,Jewellery,Collections,Smolitaires,,NEW,1.57E+12,INR,&#8377;,Mia by Tanishq 14KT Yellow Gold Ring for Women in Flower Design,SI2,I;J,Ideal,5,NA,"Traditional Design - Crafted in an exact round shape, the band of this ring exhibits a classic design thatÂ’s pretty and evergreen. Floral Detail - At the centre top, the ring features swirls, which when looked from above create the image of a heart shaped flower. Diamond Stud Ring - Studded inside the floral crown is a round cut diamond for extra opulence. Everyday Jewellery - Slender band and simple design of this 14KT gold ring make it a jewellery piece to wear every day. Versatile Appeal - This gold diamond ring can be worn with all kinds of clothing; western or Indian, formal or informal. Elevated by a swirling structure, the diamond, when seen from above appears to be seated on a heart shaped flower. This artistic frame of the ring makes an impressive jewellery for women. Subtle waves at both the sides of the crown add an interesting detail to this diamond ring. Wear it with ethnics or western dresses, this Mia Tanishq jewellery piece will complement the outfit. Not just stylish but also comfortable, this ring is a befitting everyday jewellery for women. Mia by Tanishq brings another collection of modern jewellery in versatile ethno contemporary designs that complete both, formal and informal looks. They are meant for the modern women who are powerful, strong, and charming. All the designs are crafted niftily in 14KT gold, making the articles in Smolitaire Collection dazzling, easy to care, and lighter on the pocket.",,,,,,,14,Jewellery,,24.51 mm,552819FSLNAA222BD000051,FALSE,https://staticimg.titan.co.in/Mia/Catalog/552819FSLAA22_1.jpg,552819FSLAA22_P,17.20 mm,Diamond Jewellery,1.58E+12,18999,Gold,yellow,552819FSLNAA22,552819FSLNAA222BD000051,Mia by Tanishq 14KT Yellow Gold Ring for Women in Flower Design,,FALSE,18049,267.14,FINGER RING,Home > Collections > Smolitaires,253.78,Active,"[tanishq, mia]",Smolitaires,,,FALSE,/product/finger-ring-552819fslaa22,"{u'2BD000016': {u'price': 18049.0, u'listprice': 18999.0}, u'2BD000051': {u'price': 18049.0, u'listprice': 18999.0}}",19.85 mm
